Structure name,Cartesian coordinates,Internal coordinates,Coordination number,Spin deviation,SOMO-LUMO gap (a.u),SOMO-1-LUMO gap,SOMO-2-LUMO gap,Dipole moment X,Dipole moment Y,Dipole moment Z
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.000000    0.000000    0.000000
  N     -0.569402    2.125037    0.000000
  H     -1.584219    2.292123   -0.003934
  H     -0.225236    2.655443   -0.810615
  H     -0.231409    2.658207    0.811265
  H      2.588723    0.027065   -0.781228
  H      2.587705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.000000000000     0.00000000     0.00000000
 N      1   2   0     2.200000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002666,0.7825169999999999,0.83578,0.871108,0.42032,0.82571,-0.00556
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.000000    0.000000    0.000000
  N     -0.595284    2.221629    0.000000
  H     -1.610101    2.388715   -0.003934
  H     -0.251118    2.752036   -0.810615
  H     -0.257291    2.754800    0.811265
  H      2.588723    0.027065   -0.781228
  H      2.587705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.000000000000     0.00000000     0.00000000
 N      1   2   0     2.300000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002565,0.7814970000000001,0.8326770000000001,0.8690110000000002,0.42026,0.82097,-0.0043
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.000000    0.000000    0.000000
  N     -0.621166    2.318222    0.000000
  H     -1.635983    2.485308   -0.003934
  H     -0.277000    2.848629   -0.810615
  H     -0.283173    2.851392    0.811265
  H      2.588723    0.027065   -0.781228
  H      2.587705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.000000000000     0.00000000     0.00000000
 N      1   2   0     2.400000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002509,0.7759469999999999,0.829378,0.8664479999999999,0.41442,0.82552,-0.00496
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.000000    0.000000    0.000000
  N     -0.647048    2.414815    0.000000
  H     -1.661865    2.581901   -0.003934
  H     -0.302882    2.945221   -0.810615
  H     -0.309055    2.947985    0.811265
  H      2.588723    0.027065   -0.781228
  H      2.587705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.000000000000     0.00000000     0.00000000
 N      1   2   0     2.500000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002551,0.7665649999999999,0.8263590000000001,0.8638170000000001,0.40155,0.84017,-0.00505
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.000000    0.000000    0.000000
  N     -0.672930    2.511407    0.000000
  H     -1.687747    2.678493   -0.003934
  H     -0.328764    3.041814   -0.810615
  H     -0.334937    3.044577    0.811265
  H      2.588723    0.027065   -0.781228
  H      2.587705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.000000000000     0.00000000     0.00000000
 N      1   2   0     2.600000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002792,0.7527350000000002,0.8232440000000001,0.86077,0.38098,0.87016,-0.00508
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.100000    0.000000    0.000000
  N     -0.465874    1.738666    0.000000
  H     -1.480692    1.905752   -0.003934
  H     -0.121709    2.269073   -0.810615
  H     -0.127881    2.271837    0.811265
  H      2.688723    0.027065   -0.781228
  H      2.687705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.100000000000     0.00000000     0.00000000
 N      1   2   0     1.800000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.003185,0.719619,0.846117,0.8640129999999999,0.20967,0.90948,0.00112
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.100000    0.000000    0.000000
  N     -0.491756    1.835259    0.000000
  H     -1.506573    2.002345   -0.003934
  H     -0.147591    2.365666   -0.810615
  H     -0.153763    2.368429    0.811265
  H      2.688723    0.027065   -0.781228
  H      2.687705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.100000000000     0.00000000     0.00000000
 N      1   2   0     1.900000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.003075,0.7468060000000001,0.851232,0.868628,0.22016,0.88579,0.00203
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.100000    0.000000    0.000000
  N     -0.517638    1.931852    0.000000
  H     -1.532455    2.098938   -0.003934
  H     -0.173473    2.462258   -0.810615
  H     -0.179645    2.465022    0.811265
  H      2.688723    0.027065   -0.781228
  H      2.687705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.100000000000     0.00000000     0.00000000
 N      1   2   0     2.000000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002964,0.7642549999999999,0.853119,0.8696279999999998,0.2345,0.86373,0.00397
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.100000    0.000000    0.000000
  N     -0.543520    2.028444    0.000000
  H     -1.558337    2.195530   -0.003934
  H     -0.199355    2.558851   -0.810615
  H     -0.205527    2.561614    0.811265
  H      2.688723    0.027065   -0.781228
  H      2.687705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.100000000000     0.00000000     0.00000000
 N      1   2   0     2.100000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002851,0.7757639999999999,0.842492,0.870952,0.34816,0.84666,-0.0021
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.100000    0.000000    0.000000
  N     -0.569402    2.125037    0.000000
  H     -1.584219    2.292123   -0.003934
  H     -0.225236    2.655443   -0.810615
  H     -0.231409    2.658207    0.811265
  H      2.688723    0.027065   -0.781228
  H      2.687705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.100000000000     0.00000000     0.00000000
 N      1   2   0     2.200000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002734,0.7800149999999999,0.8403189999999998,0.8700269999999999,0.35286,0.83703,-0.00436
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.100000    0.000000    0.000000
  N     -0.595284    2.221629    0.000000
  H     -1.610101    2.388715   -0.003934
  H     -0.251118    2.752036   -0.810615
  H     -0.257291    2.754800    0.811265
  H      2.688723    0.027065   -0.781228
  H      2.687705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.100000000000     0.00000000     0.00000000
 N      1   2   0     2.300000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002617,0.7793650000000001,0.8374900000000001,0.8683350000000001,0.35266,0.83457,-0.0051
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.100000    0.000000    0.000000
  N     -0.621166    2.318222    0.000000
  H     -1.635983    2.485308   -0.003934
  H     -0.277000    2.848629   -0.810615
  H     -0.283173    2.851392    0.811265
  H      2.688723    0.027065   -0.781228
  H      2.687705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.100000000000     0.00000000     0.00000000
 N      1   2   0     2.400000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002532,0.774108,0.8345499999999999,0.8665609999999999,0.34477,0.84206,-0.00514
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.100000    0.000000    0.000000
  N     -0.647048    2.414815    0.000000
  H     -1.661865    2.581901   -0.003934
  H     -0.302882    2.945221   -0.810615
  H     -0.309055    2.947985    0.811265
  H      2.688723    0.027065   -0.781228
  H      2.687705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.100000000000     0.00000000     0.00000000
 N      1   2   0     2.500000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002545,0.7649219999999999,0.831359,0.8638279999999998,0.33277,0.85916,-0.00465
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.100000    0.000000    0.000000
  N     -0.672930    2.511407    0.000000
  H     -1.687747    2.678493   -0.003934
  H     -0.328764    3.041814   -0.810615
  H     -0.334937    3.044577    0.811265
  H      2.688723    0.027065   -0.781228
  H      2.687705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.100000000000     0.00000000     0.00000000
 N      1   2   0     2.600000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.00275,0.751404,0.8285989999999999,0.8616489999999999,0.30937,0.89136,-0.00449
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.200000    0.000000    0.000000
  N     -0.465874    1.738666    0.000000
  H     -1.480692    1.905752   -0.003934
  H     -0.121709    2.269073   -0.810615
  H     -0.127881    2.271837    0.811265
  H      2.788723    0.027065   -0.781228
  H      2.787705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.200000000000     0.00000000     0.00000000
 N      1   2   0     1.800000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.003273,0.714602,0.8474169999999999,0.8632659999999999,0.11884,0.91964,-0.00183
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.200000    0.000000    0.000000
  N     -0.491756    1.835259    0.000000
  H     -1.506573    2.002345   -0.003934
  H     -0.147591    2.365666   -0.810615
  H     -0.153763    2.368429    0.811265
  H      2.788723    0.027065   -0.781228
  H      2.787705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.200000000000     0.00000000     0.00000000
 N      1   2   0     1.900000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.003169,0.7423470000000001,0.853175,0.868392,0.13121,0.8966,-0.0001
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.200000    0.000000    0.000000
  N     -0.517638    1.931852    0.000000
  H     -1.532455    2.098938   -0.003934
  H     -0.173473    2.462258   -0.810615
  H     -0.179645    2.465022    0.811265
  H      2.788723    0.027065   -0.781228
  H      2.787705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.200000000000     0.00000000     0.00000000
 N      1   2   0     2.000000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.00306,0.760162,0.855648,0.8691150000000001,0.14776,0.87544,0.00233
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.200000    0.000000    0.000000
  N     -0.543520    2.028444    0.000000
  H     -1.558337    2.195530   -0.003934
  H     -0.199355    2.558851   -0.810615
  H     -0.205527    2.561614    0.811265
  H      2.788723    0.027065   -0.781228
  H      2.787705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.200000000000     0.00000000     0.00000000
 N      1   2   0     2.100000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002962,0.770931,0.8561669999999999,0.8684179999999999,0.16349,0.85693,0.00393
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.200000    0.000000    0.000000
  N     -0.569402    2.125037    0.000000
  H     -1.584219    2.292123   -0.003934
  H     -0.225236    2.655443   -0.810615
  H     -0.231409    2.658207    0.811265
  H      2.788723    0.027065   -0.781228
  H      2.787705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.200000000000     0.00000000     0.00000000
 N      1   2   0     2.200000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002826,0.7768950000000001,0.842357,0.8673620000000002,0.2957,0.84542,-0.00713
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.200000    0.000000    0.000000
  N     -0.595284    2.221629    0.000000
  H     -1.610101    2.388715   -0.003934
  H     -0.251118    2.752036   -0.810615
  H     -0.257291    2.754800    0.811265
  H      2.788723    0.027065   -0.781228
  H      2.787705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.200000000000     0.00000000     0.00000000
 N      1   2   0     2.300000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002699,0.7765419999999998,0.8399169999999998,0.8659379999999999,0.297,0.84334,-0.00445
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.200000    0.000000    0.000000
  N     -0.621166    2.318222    0.000000
  H     -1.635983    2.485308   -0.003934
  H     -0.277000    2.848629   -0.810615
  H     -0.283173    2.851392    0.811265
  H      2.788723    0.027065   -0.781228
  H      2.787705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.200000000000     0.00000000     0.00000000
 N      1   2   0     2.400000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002593,0.7715949999999998,0.837183,0.864323,0.29036,0.85128,-0.00421
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.200000    0.000000    0.000000
  N     -0.647048    2.414815    0.000000
  H     -1.661865    2.581901   -0.003934
  H     -0.302882    2.945221   -0.810615
  H     -0.309055    2.947985    0.811265
  H      2.788723    0.027065   -0.781228
  H      2.787705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.200000000000     0.00000000     0.00000000
 N      1   2   0     2.500000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002564,0.7625010000000001,0.8345,0.862431,0.27351,0.87179,-0.0045
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.200000    0.000000    0.000000
  N     -0.672930    2.511407    0.000000
  H     -1.687747    2.678493   -0.003934
  H     -0.328764    3.041814   -0.810615
  H     -0.334937    3.044577    0.811265
  H      2.788723    0.027065   -0.781228
  H      2.787705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.200000000000     0.00000000     0.00000000
 N      1   2   0     2.600000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.00273,0.749824,0.83196,0.8604049999999999,0.24836,0.90515,-0.00455
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.300000    0.000000    0.000000
  N     -0.465874    1.738666    0.000000
  H     -1.480692    1.905752   -0.003934
  H     -0.121709    2.269073   -0.810615
  H     -0.127881    2.271837    0.811265
  H      2.888723    0.027065   -0.781228
  H      2.887705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.300000000000     0.00000000     0.00000000
 N      1   2   0     1.800000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.003374,0.7089439999999998,0.846822,0.8611179999999998,0.04053,0.92636,-0.00147
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.300000    0.000000    0.000000
  N     -0.491756    1.835259    0.000000
  H     -1.506573    2.002345   -0.003934
  H     -0.147591    2.365666   -0.810615
  H     -0.153763    2.368429    0.811265
  H      2.888723    0.027065   -0.781228
  H      2.887705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.300000000000     0.00000000     0.00000000
 N      1   2   0     1.900000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.003277,0.7372510000000001,0.853234,0.867442,0.05258,0.90468,-0.00133
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.300000    0.000000    0.000000
  N     -0.517638    1.931852    0.000000
  H     -1.532455    2.098938   -0.003934
  H     -0.173473    2.462258   -0.810615
  H     -0.179645    2.465022    0.811265
  H      2.888723    0.027065   -0.781228
  H      2.887705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.300000000000     0.00000000     0.00000000
 N      1   2   0     2.000000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.00317,0.7554259999999999,0.8562890000000001,0.870144,0.06705,0.88547,-0.00091
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.300000    0.000000    0.000000
  N     -0.543520    2.028444    0.000000
  H     -1.558337    2.195530   -0.003934
  H     -0.199355    2.558851   -0.810615
  H     -0.205527    2.561614    0.811265
  H      2.888723    0.027065   -0.781228
  H      2.887705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.300000000000     0.00000000     0.00000000
 N      1   2   0     2.100000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.003071,0.7662939999999998,0.8573449999999998,0.86957,0.08529,0.86773,0.00055
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.300000    0.000000    0.000000
  N     -0.569402    2.125037    0.000000
  H     -1.584219    2.292123   -0.003934
  H     -0.225236    2.655443   -0.810615
  H     -0.231409    2.658207    0.811265
  H      2.888723    0.027065   -0.781228
  H      2.887705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.300000000000     0.00000000     0.00000000
 N      1   2   0     2.200000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002959,0.7722609999999999,0.8569529999999999,0.8656599999999999,0.10687,0.85139,0.00414
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.300000    0.000000    0.000000
  N     -0.595284    2.221629    0.000000
  H     -1.610101    2.388715   -0.003934
  H     -0.251118    2.752036   -0.810615
  H     -0.257291    2.754800    0.811265
  H      2.888723    0.027065   -0.781228
  H      2.887705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.300000000000     0.00000000     0.00000000
 N      1   2   0     2.300000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002812,0.7735059999999998,0.8402779999999999,0.862188,0.25911,0.84575,-0.00445
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.300000    0.000000    0.000000
  N     -0.621166    2.318222    0.000000
  H     -1.635983    2.485308   -0.003934
  H     -0.277000    2.848629   -0.810615
  H     -0.283173    2.851392    0.811265
  H      2.888723    0.027065   -0.781228
  H      2.887705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.300000000000     0.00000000     0.00000000
 N      1   2   0     2.400000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002683,0.7687440000000001,0.83809,0.860992,0.25267,0.85407,-0.00512
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.300000    0.000000    0.000000
  N     -0.647048    2.414815    0.000000
  H     -1.661865    2.581901   -0.003934
  H     -0.302882    2.945221   -0.810615
  H     -0.309055    2.947985    0.811265
  H      2.888723    0.027065   -0.781228
  H      2.887705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.300000000000     0.00000000     0.00000000
 N      1   2   0     2.500000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.00261,0.7595830000000001,0.8358920000000001,0.8597710000000001,0.23515,0.87548,-0.00448
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.300000    0.000000    0.000000
  N     -0.672930    2.511407    0.000000
  H     -1.687747    2.678493   -0.003934
  H     -0.328764    3.041814   -0.810615
  H     -0.334937    3.044577    0.811265
  H      2.888723    0.027065   -0.781228
  H      2.887705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.300000000000     0.00000000     0.00000000
 N      1   2   0     2.600000000000   105.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.002724,0.7462529999999998,0.833815,0.8585879999999999,0.20428,0.91324,-0.00412
